,discriminator_loss,discriminator_accuracy,gan_loss,gan_accuracy,generated_sequences
0,-0.08287139236927032,0.5,0.7380370497703552,1.0,0000000000
1,-0.08590511977672577,0.5,0.5952693819999695,1.0,gggggggggg
2,-0.737228512763977,0.05000000074505806,0.7080286145210266,0.8999999761581421,aaaaaaaaaa
3,-0.7634449005126953,0.0,0.7521994709968567,1.0,oooooooooo
4,-0.06653857231140137,0.5,0.8061054348945618,1.0,hhhhhhhhhh
5,-0.8241017460823059,0.0,0.8250352740287781,1.0,oooooooooo
6,-0.8306038975715637,0.0,0.8521543741226196,1.0,obbmmmmmmm
7,-0.8672829866409302,0.0,0.8954747319221497,1.0,bbbbbbbbbb
8,-0.9107864499092102,0.0,0.8984768986701965,1.0,bbbbbbbbbb
9,0.000651240348815918,0.5,0.9199190139770508,1.0,bbbbbbbbbb
10,-0.9430268406867981,0.0,0.9308204650878906,1.0,bbbbbbbbbb
11,-0.95000159740448,0.0,0.9468823671340942,1.0,bbbbbbbbbb
12,-0.9577351808547974,0.0,0.9507884979248047,1.0,bbbbbbbbbb
13,-0.028986047953367233,0.5,0.9665883183479309,1.0,bbbbbbbbbb
14,0.00204656133428216,0.5,0.9672951698303223,1.0,bbbbbbbbbb
15,-0.9755094647407532,0.0,0.9749037027359009,1.0,bbbbbbbbbb
16,-0.9628463983535767,0.0,0.9728800654411316,1.0,mmmmmmmmmm
17,-0.9713613390922546,0.0,0.9572898745536804,1.0,bbbbbbbbbb
18,-0.9650141596794128,0.0,0.9331727027893066,1.0,bbbbbbbbbb
19,-0.9613073468208313,0.0,0.9761164784431458,1.0,mmmmmmmmmm
20,-0.047915540635585785,0.44999998807907104,-0.9043967127799988,0.0,kkkkkkkkkm
21,-0.06204301118850708,0.44999998807907104,-0.9028393030166626,0.0,kkkkkkkkkk
22,-0.04676400497555733,0.44999998807907104,-0.8885778188705444,0.10000000149011612,kkkkkkkkkk
23,0.0035898922942578793,0.5,-0.8687704205513,0.10000000149011612,kmmmmmmmmm
24,-0.9799068570137024,0.0,0.9937933087348938,1.0,kkkkkkkkkk
25,0.006872594356536865,0.5,0.984786868095398,1.0,kkkkkkkkkk
